num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
346,Cradily, rock  grass ," Acid, Infestation, Bullet Seed, Grass Knot, Bulldoze, Stone Edge,",200.0,152.0,194.0,2499,2529,Hoenn,rock,grass,partly cloudy,sunny/clear,partly cloudy sunny/clear
347,Anorith, rock  bug ," Struggle Bug, Scratch, Cross Poison, Aqua Jet, Ancient Power,",128.0,176.0,100.0,1729,1750,Hoenn,rock,bug,partly cloudy,rain,partly cloudy rain
348,Armaldo, rock  bug ," Fury Cutter, Struggle Bug, Cross Poison, Water Pulse, Rock Blast,",181.0,222.0,174.0,3220,3259,Hoenn,rock,bug,partly cloudy,rain,partly cloudy rain
349,Feebas, water ," Splash, Tackle, Mirror Coat,",85.0,29.0,85.0,310,314,Hoenn,water,,rain,,rain 
350,Milotic, water ," Waterfall, Dragon Tail, Surf, Blizzard, Hyper Beam,",216.0,192.0,219.0,3398,3438,Hoenn,water,,rain,,rain 
351,Castform (Rainy Form) , water ," Tackle, Ember, Fire Blast, Solar Beam, Weather Ball Fire,",172.0,139.0,139.0,1845,1867,Hoenn,water,,rain,,rain 
351,Castform, normal ," Tackle, Hex, Hurricane, Energy Ball, Weather Ball Rock, Weather Ball,",172.0,139.0,139.0,1845,1867,Hoenn,normal,,partly cloudy,,partly cloudy 
351,Castform (Snowy Form) , ice ," Tackle, Powder Snow, Blizzard, Ice Beam, Weather Ball Ice,",172.0,139.0,139.0,1845,1867,Hoenn,ice,,snow,,snow 
351,Castform  (Sunny Form) , fire ,,172.0,139.0,139.0,1845,1867,Hoenn,fire,,sunny/clear,,sunny/clear 
352,Kecleon, normal ," Lick, Sucker Punch, Foul Play, Flamethrower, Thunder,",155.0,161.0,189.0,2314,2341,Hoenn,normal,,partly cloudy,,partly cloudy 
353,Shuppet, ghost ," Feint Attack, Astonish, Ominous Wind, Night Shade, Shadow Sneak,",127.0,138.0,65.0,1151,1165,Hoenn,ghost,,fog,,fog 
354,Banette, ghost ," Hex, Shadow Claw, Shadow Ball, Dazzling Gleam, Thunder,",162.0,218.0,126.0,2598,2630,Hoenn,ghost,,fog,,fog 
354,Mega Banette, ghost ," Hex, Shadow Claw, Shadow Ball, Dazzling Gleam, Thunder,",162.0,312.0,160.0,4063,4112,Hoenn,ghost,,fog,,fog 
355,Duskull, ghost ," Hex, Astonish, Ominous Wind, Night Shade, Shadow Sneak,",85.0,70.0,162.0,798,808,Hoenn,ghost,,fog,,fog 
356,Dusclops, ghost ," Hex, Feint Attack, Shadow Punch, Ice Punch, Fire Punch,",120.0,124.0,234.0,1799,1821,Hoenn,ghost,,fog,,fog 
357,Tropius, grass  flying ," Air Slash, Razor Leaf, Stomp, Aerial Ace, Leaf Blade,",223.0,136.0,163.0,2194,2220,Hoenn,grass,flying,sunny/clear,windy,sunny/clear windy
358,Chimecho, psychic ," Extrasensory, Astonish, Energy Ball, Shadow Ball, Psyshock,",181.0,175.0,170.0,2554,2585,Hoenn,psychic,,windy,,windy 
359,Mega Absol, dark ," Psycho Cut, Snarl, Dark Pulse, Thunder, Megahorn, Payback,",163.0,314.0,130.0,3732,3776,Hoenn,dark,,fog,,fog 
359,Absol, dark ," Psycho Cut, Snarl, Dark Pulse, Thunder, Megahorn, Payback,",163.0,246.0,120.0,2856,2891,Hoenn,dark,,fog,,fog 
360,Wynaut, psychic ," Splash, Counter, Mirror Coat,",216.0,41.0,86.0,604,611,Hoenn,psychic,,windy,,windy 
361,Snorunt, ice ," Powder Snow, Hex, Avalanche, Icy Wind, Shadow Ball,",137.0,95.0,95.0,1004,1016,Hoenn,ice,,snow,,snow 
362,Mega Glalie, ice ," Ice Shard, Frost Breath, Avalanche, Gyro Ball, Shadow Ball,",190.0,252.0,168.0,3651,3695,Hoenn,ice,,snow,,snow 
362,Glalie, ice ," Ice Shard, Frost Breath, Avalanche, Gyro Ball, Shadow Ball,",190.0,162.0,162.0,2380,2409,Hoenn,ice,,snow,,snow 
363,Spheal, ice  water ," Water Gun, Rock Smash, Aurora Beam, Body Slam, Water Pulse,",172.0,95.0,90.0,1088,1101,Hoenn,ice,water,snow,rain,snow rain
364,Sealeo, ice  water ," Water Gun, Powder Snow, Aurora Beam, Body Slam, Water Pulse,",207.0,137.0,132.0,1938,1961,Hoenn,ice,water,snow,rain,snow rain
365,Walrein, ice  water ," Waterfall, Frost Breath, Blizzard, Earthquake, Water Pulse,",242.0,182.0,176.0,3081,3118,Hoenn,ice,water,snow,rain,snow rain
366,Clamperl, water ," Water Gun, Body Slam, Ice Beam, Water Pulse,",111.0,133.0,135.0,1436,1453,Hoenn,water,,rain,,rain 
367,Huntail, water ," Water Gun, Bite, Crunch, Ice Beam, Aqua Tail,",146.0,197.0,179.0,2645,2677,Hoenn,water,,rain,,rain 
368,Gorebyss, water ," Water Gun, Confusion, Draining Kiss, Psychic, Water Pulse,",146.0,211.0,179.0,2820,2853,Hoenn,water,,rain,,rain 
369,Relicanth, water  rock ," Water Gun, Zen Headbutt, Ancient Power, Aqua Tail, Hydro Pump,",225.0,162.0,203.0,2858,2892,Hoenn,water,rock,rain,partly cloudy,rain partly cloudy
370,Luvdisc, water ," Water Gun, Splash, Draining Kiss, Water Pulse, Aqua Jet,",125.0,81.0,128.0,959,970,Hoenn,water,,rain,,rain 
371,Bagon, dragon ," Bite, Ember, Flamethrower, Twister, Crunch,",128.0,134.0,93.0,1307,1323,Hoenn,dragon,,windy,,windy 
372,Shelgon, dragon ," Ember, Dragon Breath, Flamethrower, Dragon Pulse, Twister,",163.0,172.0,155.0,2296,2324,Hoenn,dragon,,windy,,windy 
373,Mega Salamence, dragon  flying ," Dragon Tail, Fire Fang, Bite, Fire Blast, Hydro Pump, Draco Meteor,",216.0,310.0,251.0,5688,5756,Hoenn,dragon,flying,windy,windy,windy windy
373,Salamence, dragon  flying ," Dragon Tail, Fire Fang, Bite, Fire Blast, Hydro Pump, Draco Meteor,",216.0,277.0,168.0,4239,4289,Hoenn,dragon,flying,windy,windy,windy windy
374,Beldum, steel  psychic ," Take Down, Struggle,",120.0,96.0,132.0,1104,1117,Hoenn,steel,psychic,snow,windy,snow windy
375,Metang, steel  psychic ," Zen Headbutt, Metal Claw, Psychic, Gyro Ball, Psyshock,",155.0,138.0,176.0,1946,1969,Hoenn,steel,psychic,snow,windy,snow windy
376,Metagross, steel  psychic ," Bullet Punch, Zen Headbutt, Psychic, Flash Cannon, Earthquake,",190.0,257.0,228.0,4286,4337,Hoenn,steel,psychic,snow,windy,snow windy
376,Mega Metagross, steel  psychic ," Bullet Punch, Zen Headbutt, Psychic, Flash Cannon, Earthquake,",190.0,300.0,289.0,5552,5619,Hoenn,steel,psychic,snow,windy,snow windy
377,Regirock, rock ," Rock Throw, Rock Smash, Lock On, Stone Edge, Zap Cannon, Focus Blast,",190.0,179.0,309.0,3530,3572,Hoenn,rock,,partly cloudy,,partly cloudy 
378,Regice, ice ," Frost Breath, Rock Smash, Lock On, Blizzard, Earthquake, Focus Blast,",190.0,179.0,309.0,3530,3572,Hoenn,ice,,snow,,snow 
379,Registeel, steel ," Metal Claw, Rock Smash, Lock On, Flash Cannon, Hyper Beam, Focus Blast,",190.0,143.0,285.0,2766,2799,Hoenn,steel,,snow,,snow 
380,Latias, dragon  psychic ," Dragon Breath, Zen Headbutt, Charm, Psychic, Outrage, Thunder,",190.0,228.0,246.0,3968,4016,Hoenn,dragon,psychic,windy,windy,windy windy
380,Mega Latias, dragon  psychic ," Dragon Breath, Zen Headbutt, Charm, Psychic, Outrage, Thunder,",190.0,289.0,297.0,5428,5493,Hoenn,dragon,psychic,windy,windy,windy windy
381,Mega Latios, dragon  psychic ," Dragon Breath, Zen Headbutt, Psychic, Dragon Claw, Solar Beam,",190.0,335.0,241.0,5661,5729,Hoenn,dragon,psychic,windy,windy,windy windy
381,Latios, dragon  psychic ," Dragon Breath, Zen Headbutt, Psychic, Dragon Claw, Solar Beam,",190.0,268.0,212.0,4310,4362,Hoenn,dragon,psychic,windy,windy,windy windy
382,Kyogre, water ," Waterfall, Hydro Pump, Blizzard, Thunder, Surf,",205.0,270.0,228.0,4652,4708,Hoenn,water,,rain,,rain 
382,Primal Kyogre, water ," Waterfall, Hydro Pump, Blizzard, Thunder, Surf,",225.0,364.0,276.0,7072,7156,Hoenn,water,,rain,,rain 
383,Groudon, ground ," Mud Shot, Dragon Tail, Earthquake, Fire Blast, Solar Beam,",205.0,270.0,228.0,4652,4708,Hoenn,ground,,sunny/clear,,sunny/clear 
383,Primal Groudon, ground  fire ," Mud Shot, Dragon Tail, Earthquake, Fire Blast, Solar Beam,",225.0,364.0,276.0,7072,7156,Hoenn,ground,fire,sunny/clear,sunny/clear,sunny/clear sunny/clear
384,Rayquaza, dragon  flying ," Air Slash, Dragon Tail, Outrage, Aerial Ace, Ancient Power,",213.0,284.0,170.0,4335,4387,Hoenn,dragon,flying,windy,windy,windy windy
384,Mega Rayquaza, dragon  flying ," Air Slash, Dragon Tail, Outrage, Aerial Ace, Ancient Power,",233.0,389.0,216.0,6827,6909,Hoenn,dragon,flying,windy,windy,windy windy
385,Jirachi, steel  psychic ," Confusion, Charge Beam, Dazzling Gleam, Psychic, Doom Desire,",225.0,210.0,210.0,3691,3735,Hoenn,steel,psychic,snow,windy,snow windy
386,Deoxys (Speed Forme) , psychic ," Zen Headbutt, Charge Beam, Psycho Boost, Thunderbolt, Swift,",137.0,230.0,218.0,3255,3294,Hoenn,psychic,,windy,,windy 
386,Deoxys (Attack Forme) , psychic ," Zen Headbutt, Poison Jab, Psycho Boost, Zap Cannon, Dark Pulse,",137.0,414.0,46.0,2916,2951,Hoenn,psychic,,windy,,windy 
386,Deoxys (Defense Forme) , psychic ," Zen Headbutt, Counter, Psycho Boost, Thunderbolt, Rock Slide,",137.0,144.0,330.0,2570,2601,Hoenn,psychic,,windy,,windy 
386,Deoxys, psychic ," Zen Headbutt, Charge Beam, Psycho Boost, Thunderbolt, Hyper Beam,",137.0,345.0,115.0,3573,3616,Hoenn,psychic,,windy,,windy 
387,Turtwig, grass ," Tackle, Razor Leaf, Energy Ball, Seed Bomb, Body Slam,",146.0,119.0,110.0,1342,1358,Sinnoh,grass,,sunny/clear,,sunny/clear 
388,Grotle, grass ," Bite, Razor Leaf, Energy Ball, Solar Beam, Body Slam,",181.0,157.0,143.0,2137,2162,Sinnoh,grass,,sunny/clear,,sunny/clear 
389,Torterra, grass  ground ," Bite, Razor Leaf, Stone Edge, Solar Beam, Earthquake, Sand Tomb,",216.0,202.0,188.0,3318,3357,Sinnoh,grass,ground,sunny/clear,sunny/clear,sunny/clear sunny/clear
390,Chimchar, fire ," Ember, Scratch, Flame Wheel, Flamethrower, Flame Charge,",127.0,113.0,86.0,1082,1095,Sinnoh,fire,,sunny/clear,,sunny/clear 
391,Monferno, fire  fighting ," Ember, Rock Smash, Flame Wheel, Flamethrower, Low Sweep,",162.0,158.0,105.0,1780,1801,Sinnoh,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
392,Infernape, fire  fighting ," Fire Spin, Rock Smash, Solar Beam, Flamethrower, Close Combat,",183.0,222.0,151.0,3033,3070,Sinnoh,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
393,Piplup, water ," Bubble, Pound, Bubble Beam, Drill Peck, Icy Wind,",142.0,112.0,102.0,1215,1229,Sinnoh,water,,rain,,rain 
394,Prinplup, water ," Bubble, Metal Claw, Bubble Beam, Hydro Pump, Icy Wind,",162.0,150.0,139.0,1923,1946,Sinnoh,water,,rain,,rain 
395,Empoleon, water  steel ," Waterfall, Metal Claw, Hydro Pump, Blizzard, Flash Cannon, Drill Peck,",197.0,210.0,186.0,3279,3318,Sinnoh,water,steel,rain,snow,rain snow
396,Starly, normal  flying ," Tackle, Quick Attack, Aerial Ace, Brave Bird,",120.0,101.0,58.0,813,822,Sinnoh,normal,flying,partly cloudy,windy,partly cloudy windy
397,Staravia, normal  flying ," Wing Attack, Quick Attack, Aerial Ace, Brave Bird, Heat Wave,",146.0,142.0,94.0,1468,1486,Sinnoh,normal,flying,partly cloudy,windy,partly cloudy windy
398,Staraptor, normal  flying ," Wing Attack, Quick Attack, Brave Bird, Heat Wave, Close Combat,",198.0,234.0,140.0,3194,3232,Sinnoh,normal,flying,partly cloudy,windy,partly cloudy windy
399,Bidoof, normal ," Tackle, Take Down, Hyper Fang, Crunch, Grass Knot,",153.0,80.0,73.0,815,825,Sinnoh,normal,,partly cloudy,,partly cloudy 
400,Bibarel, normal  water ," Water Gun, Take Down, Hyper Fang, Hyper Beam, Surf,",188.0,162.0,119.0,2061,2085,Sinnoh,normal,water,partly cloudy,rain,partly cloudy rain
401,Kricketot, bug ," Struggle Bug, Bug Bite, Struggle,",114.0,45.0,74.0,453,459,Sinnoh,bug,,rain,,rain 
402,Kricketune, bug ," Struggle Bug, Fury Cutter, Bug Buzz, X-Scissor, Aerial Ace,",184.0,160.0,100.0,1869,1891,Sinnoh,bug,,rain,,rain 
403,Shinx, electric ," Tackle, Spark, Discharge, Thunderbolt, Swift,",128.0,117.0,64.0,990,1002,Sinnoh,electric,,rain,,rain 
404,Luxio, electric ," Spark, Bite, Thunderbolt, Wild Charge, Crunch,",155.0,159.0,95.0,1680,1700,Sinnoh,electric,,rain,,rain 
405,Luxray, electric ," Spark, Snarl, Hidden Power, Hyper Beam, Wild Charge, Crunch,",190.0,232.0,156.0,3265,3304,Sinnoh,electric,,rain,,rain 
406,Budew, grass  poison ," Hidden Power, Razor Leaf, Energy Ball, Grass Knot,",120.0,91.0,109.0,968,979,Sinnoh,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
407,Roserade, grass  poison ," Poison Jab, Razor Leaf, Solar Beam, Sludge Bomb, Dazzling Gleam, Grass Knot, Leaf Storm,",155.0,243.0,185.0,3359,3399,Sinnoh,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
408,Cranidos, rock ," Zen Headbutt, Take Down, Rock Tomb, Ancient Power, Bulldoze,",167.0,218.0,71.0,2058,2082,Sinnoh,rock,,partly cloudy,,partly cloudy 
409,Rampardos, rock ," Zen Headbutt, Smack Down, Rock Slide, Outrage, Flamethrower,",219.0,295.0,109.0,3728,3773,Sinnoh,rock,,partly cloudy,,partly cloudy 
410,Shieldon, rock  steel ," Tackle, Iron Tail, Rock Tomb, Ancient Power, Heavy Slam,",102.0,76.0,195.0,1007,1019,Sinnoh,rock,steel,partly cloudy,snow,partly cloudy snow
411,Bastiodon, rock  steel ," Smack Down, Iron Tail, Stone Edge, Flamethrower, Flash Cannon,",155.0,94.0,286.0,1740,1761,Sinnoh,rock,steel,partly cloudy,snow,partly cloudy snow
412,Burmy, bug ," Tackle, Quick Attack, Struggle,",120.0,53.0,83.0,552,558,Sinnoh,bug,,rain,,rain 
412,Burmy (Sandy Cloak) , bug ,,120.0,53.0,83.0,552,558,Sinnoh,bug,,rain,,rain 
412,Burmy (Trash Cloak) , bug ,,120.0,53.0,83.0,552,558,Sinnoh,bug,,rain,,rain 
413,Wormadam, bug  grass ," Confusion, Bug Bite, Psybeam, Energy Ball, Bug Buzz,",155.0,141.0,180.0,2005,2029,Sinnoh,bug,grass,rain,sunny/clear,rain sunny/clear
413,Wormadam (Trash Cloak) , bug  steel ," Confusion, Bug Bite, Psybeam, Iron Head, Bug Buzz,",155.0,127.0,175.0,1801,1823,Sinnoh,bug,steel,rain,snow,rain snow
413,Wormadam (Sandy Cloak) , bug  ground ," Confusion, Bug Bite, Psybeam, Bulldoze, Bug Buzz,",155.0,141.0,180.0,2005,2029,Sinnoh,bug,ground,rain,sunny/clear,rain sunny/clear
414,Mothim, bug  flying ," Air Slash, Bug Bite, Psybeam, Aerial Ace, Bug Buzz,",172.0,185.0,98.0,2052,2077,Sinnoh,bug,flying,rain,windy,rain windy
415,Combee, bug  flying ," Bug Bite, Bug Buzz,",102.0,59.0,83.0,559,566,Sinnoh,bug,flying,rain,windy,rain windy
416,Vespiquen, bug  flying ," Bug Bite, Poison Sting, Fury Cutter, Bug Buzz, Power Gem, X-Scissor, Fell Stinger, Air Slash, Signal Beam,",172.0,149.0,190.0,2267,2294,Sinnoh,bug,flying,rain,windy,rain windy
417,Pachirisu, electric ," Spark, Volt Switch, Thunder, Thunderbolt, Thunder Punch,",155.0,94.0,172.0,1372,1388,Sinnoh,electric,,rain,,rain 
418,Buizel, water ," Water Gun, Quick Attack, Aqua Jet, Water Pulse, Swift,",146.0,132.0,67.0,1192,1206,Sinnoh,water,,rain,,rain 
419,Floatzel, water ," Water Gun, Waterfall, Aqua Jet, Hydro Pump, Swift,",198.0,221.0,114.0,2762,2795,Sinnoh,water,,rain,,rain 
420,Cherubi, grass ," Tackle, Bullet Seed, Power Whip, Petal Blizzard, Seed Bomb,",128.0,108.0,92.0,1074,1087,Sinnoh,grass,,sunny/clear,,sunny/clear 
421,Cherrim (Sunshine Form) , grass ," Razor Leaf, Bullet Seed, Dazzling Gleam, Hyper Beam, Solar Beam, Weather Ball Fire,",172.0,170.0,153.0,2315,2342,Sinnoh,grass,,sunny/clear,,sunny/clear 
421,Cherrim, grass ," Razor Leaf, Bullet Seed, Dazzling Gleam, Hyper Beam, Solar Beam,",172.0,170.0,153.0,2315,2342,Sinnoh,grass,,sunny/clear,,sunny/clear 
422,Shellos (West of Longitude 0), water ," Mud Slap, Hidden Power, Water Pulse, Mud Bomb, Body Slam,",183.0,103.0,105.0,1284,1299,Sinnoh,water,,rain,,rain 
422,Shellos (East Sea - East of Longitude 0), water ," Mud Slap, Hidden Power, Water Pulse, Mud Bomb, Body Slam,",183.0,103.0,105.0,1284,1299,Sinnoh,water,,rain,,rain 
423,Gastrodon (West of Longitude 0), water  ground ," Mud Slap, Hidden Power, Water Pulse, Earthquake, Body Slam, Earth Power,",244.0,169.0,143.0,2628,2659,Sinnoh,water,ground,rain,sunny/clear,rain sunny/clear
423,Gastrodon (East Sea - East of Longitude 0), water  ground ," Mud Slap, Hidden Power, Water Pulse, Earthquake, Body Slam, Earth Power,",244.0,169.0,143.0,2628,2659,Sinnoh,water,ground,rain,sunny/clear,rain sunny/clear
424,Ambipom, normal ," Scratch, Astonish, Low Sweep, Hyper Beam, Aerial Ace,",181.0,205.0,143.0,2733,2766,Sinnoh,normal,,partly cloudy,,partly cloudy 
425,Drifloon, ghost  flying ," Hex, Astonish, Ominous Wind, Icy Wind, Shadow Ball,",207.0,117.0,80.0,1353,1369,Sinnoh,ghost,flying,fog,windy,fog windy
426,Drifblim, ghost  flying ," Hex, Astonish, Ominous Wind, Icy Wind, Shadow Ball,",312.0,180.0,102.0,2693,2725,Sinnoh,ghost,flying,fog,windy,fog windy
427,Buneary, normal ," Pound, Quick Attack, Fire Punch, Swift,",146.0,130.0,105.0,1423,1440,Sinnoh,normal,,partly cloudy,,partly cloudy 
428,Mega Lopunny, normal  fighting ," Pound, Low Kick, Fire Punch, Hyper Beam, Focus Blast,",163.0,282.0,214.0,4234,4284,Sinnoh,normal,fighting,partly cloudy,cloudy,partly cloudy cloudy
428,Lopunny, normal ," Pound, Low Kick, Fire Punch, Hyper Beam, Focus Blast,",163.0,156.0,194.0,2328,2356,Sinnoh,normal,,partly cloudy,,partly cloudy 
429,Mismagius, ghost ," Sucker Punch, Hex, Shadow Ball, Dark Pulse, Dazzling Gleam,",155.0,211.0,187.0,2957,2992,Sinnoh,ghost,,fog,,fog 
430,Honchkrow, dark  flying ," Peck, Snarl, Brave Bird, Psychic, Dark Pulse, Sky Attack,",225.0,243.0,103.0,3065,3102,Sinnoh,dark,flying,fog,windy,fog windy
431,Glameow, normal ," Scratch, Quick Attack, Play Rough, Thunderbolt, Aerial Ace,",135.0,109.0,82.0,1056,1068,Sinnoh,normal,,partly cloudy,,partly cloudy 
432,Purugly, normal ," Scratch, Shadow Claw, Play Rough, Thunder, Aerial Ace,",174.0,172.0,133.0,2208,2234,Sinnoh,normal,,partly cloudy,,partly cloudy 
433,Chingling, psychic ," Zen Headbutt, Astonish, Wrap, Shadow Ball, Psyshock,",128.0,114.0,94.0,1137,1150,Sinnoh,psychic,,windy,,windy 
434,Stunky, poison  dark ," Scratch, Bite, Crunch, Flamethrower, Sludge Bomb,",160.0,121.0,90.0,1301,1317,Sinnoh,poison,dark,cloudy,fog,cloudy fog
435,Skuntank, poison  dark ," Poison Jab, Bite, Crunch, Flamethrower, Sludge Bomb,",230.0,184.0,132.0,2666,2698,Sinnoh,poison,dark,cloudy,fog,cloudy fog
436,Bronzor, steel  psychic ," Tackle, Confusion, Gyro Ball, Psyshock, Heavy Slam, Payback,",149.0,43.0,154.0,681,689,Sinnoh,steel,psychic,snow,windy,snow windy
437,Bronzong, steel  psychic ," Feint Attack, Confusion, Flash Cannon, Psychic, Heavy Slam, Bulldoze, Psyshock, Payback,",167.0,161.0,213.0,2531,2561,Sinnoh,steel,psychic,snow,windy,snow windy
438,Bonsly, rock ," Rock Throw, Counter, Rock Tomb, Earthquake, Rock Slide,",137.0,124.0,133.0,1472,1489,Sinnoh,rock,,partly cloudy,,partly cloudy 
439,Mime Jr., psychic  fairy ," Confusion, Pound, Psybeam, Psychic, Psyshock,",85.0,125.0,142.0,1238,1253,Sinnoh,psychic,fairy,windy,cloudy,windy cloudy
440,Happiny, normal ," Pound, Zen Headbutt, Psychic,",225.0,25.0,77.0,419,424,Sinnoh,normal,,partly cloudy,,partly cloudy 
441,Chatot, normal  flying ," Peck, Steel Wing, Night Shade, Sky Attack, Heat Wave,",183.0,183.0,91.0,2025,2049,Sinnoh,normal,flying,partly cloudy,windy,partly cloudy windy
442,Spiritomb, ghost  dark ," Feint Attack, Sucker Punch, Shadow Sneak, Ominous Wind, Shadow Ball,",137.0,169.0,199.0,2343,2371,Sinnoh,ghost,dark,fog,fog,fog fog
443,Gible, dragon  ground ," Take Down, Mud Shot, Dig, Twister, Body Slam,",151.0,124.0,84.0,1258,1273,Sinnoh,dragon,ground,windy,sunny/clear,windy sunny/clear
444,Gabite, dragon  ground ," Take Down, Mud Shot, Dig, Twister, Flamethrower,",169.0,172.0,125.0,2119,2144,Sinnoh,dragon,ground,windy,sunny/clear,windy sunny/clear
445,Garchomp, dragon  ground ," Dragon Tail, Mud Shot, Outrage, Earthquake, Fire Blast, Sand Tomb,",239.0,261.0,193.0,4479,4532,Sinnoh,dragon,ground,windy,sunny/clear,windy sunny/clear
445,Mega Garchomp, dragon  ground ," Dragon Tail, Mud Shot, Outrage, Earthquake, Fire Blast, Sand Tomb,",239.0,339.0,222.0,6132,6205,Sinnoh,dragon,ground,windy,sunny/clear,windy sunny/clear
446,Munchlax, normal ," Tackle, Lick, Gunk Shot, Body Slam, Bulldoze,",286.0,137.0,117.0,2139,2164,Sinnoh,normal,,partly cloudy,,partly cloudy 
447,Riolu, fighting ," Counter, Quick Attack, Brick Break, Low Sweep, Cross Chop,",120.0,127.0,78.0,1123,1136,Sinnoh,fighting,,cloudy,,cloudy 
448,Mega Lucario, fighting  steel ," Counter, Bullet Punch, Flash Cannon, Shadow Ball, Close Combat, Power-Up Punch, Aura Sphere,",172.0,310.0,175.0,4325,4377,Sinnoh,fighting,steel,cloudy,snow,cloudy snow
448,Lucario, fighting  steel ," Counter, Bullet Punch, Flash Cannon, Shadow Ball, Close Combat, Power-Up Punch, Aura Sphere,",172.0,236.0,144.0,3056,3092,Sinnoh,fighting,steel,cloudy,snow,cloudy snow
449,Hippopotas, ground ," Tackle, Bite, Dig, Rock Tomb, Body Slam,",169.0,124.0,118.0,1535,1553,Sinnoh,ground,,sunny/clear,,sunny/clear 
450,Hippowdon, ground ," Fire Fang, Bite, Thunder Fang, Ice Fang, Earthquake, Stone Edge, Body Slam, Earth Power, Weather Ball Rock,",239.0,201.0,191.0,3488,3530,Sinnoh,ground,,sunny/clear,,sunny/clear 
451,Skorupi, poison  bug ," Poison Sting, Infestation, Cross Poison, Aqua Tail, Sludge Bomb,",120.0,93.0,151.0,1141,1155,Sinnoh,poison,bug,cloudy,rain,cloudy rain
452,Drapion, poison  dark ," Poison Sting, Infestation, Ice Fang, Crunch, Aqua Tail, Sludge Bomb, Fell Stinger,",172.0,180.0,202.0,2773,2806,Sinnoh,poison,dark,cloudy,fog,cloudy fog
453,Croagunk, poison  fighting ," Poison Sting, Poison Jab, Brick Break, Low Sweep, Sludge Bomb,",134.0,116.0,76.0,1077,1089,Sinnoh,poison,fighting,cloudy,cloudy,cloudy cloudy
454,Toxicroak, poison  fighting ," Poison Jab, Counter, Dynamic Punch, Mud Bomb, Sludge Bomb,",195.0,211.0,133.0,2813,2846,Sinnoh,poison,fighting,cloudy,cloudy,cloudy cloudy
455,Carnivine, grass ," Bite, Vine Whip, Power Whip, Energy Ball, Crunch,",179.0,187.0,136.0,2441,2470,Sinnoh,grass,,sunny/clear,,sunny/clear 
456,Finneon, water ," Pound, Water Gun, Water Pulse, Ice Beam, Silver Wind,",135.0,96.0,116.0,1098,1111,Sinnoh,water,,rain,,rain 
457,Lumineon, water ," Waterfall, Water Gun, Water Pulse, Blizzard, Silver Wind,",170.0,142.0,170.0,2050,2075,Sinnoh,water,,rain,,rain 
458,Mantyke, water  flying ," Bubble, Tackle, Water Pulse, Ice Beam, Aerial Ace,",128.0,105.0,179.0,1411,1428,Sinnoh,water,flying,rain,windy,rain windy
459,Snover, grass  ice ," Powder Snow, Ice Shard, Ice Beam, Energy Ball, Stomp,",155.0,115.0,105.0,1310,1326,Sinnoh,grass,ice,sunny/clear,snow,sunny/clear snow
460,Abomasnow, grass  ice ," Powder Snow, Razor Leaf, Blizzard, Energy Ball, Outrage, Weather Ball Ice,",207.0,178.0,158.0,2670,2702,Sinnoh,grass,ice,sunny/clear,snow,sunny/clear snow
460,Mega Abomasnow, grass  ice ," Powder Snow, Razor Leaf, Blizzard, Energy Ball, Outrage, Weather Ball Ice,",207.0,240.0,191.0,3850,3896,Sinnoh,grass,ice,sunny/clear,snow,sunny/clear snow
461,Weavile, dark  ice ," Ice Shard, Feint Attack, Snarl, Avalanche, Focus Blast, Foul Play,",172.0,243.0,171.0,3397,3438,Sinnoh,dark,ice,fog,snow,fog snow
462,Magnezone, electric  steel ," Spark, Charge Beam, Zap Cannon, Wild Charge, Flash Cannon, Mirror Shot,",172.0,238.0,205.0,3623,3666,Sinnoh,electric,steel,rain,snow,rain snow
463,Lickilicky, normal ," Lick, Zen Headbutt, Hyper Beam, Earthquake, Solar Beam, Shadow Ball,",242.0,161.0,181.0,2789,2822,Sinnoh,normal,,partly cloudy,,partly cloudy 
464,Rhyperior, ground  rock ," Mud Slap, Smack Down, Surf, Earthquake, Stone Edge, Skull Bash, Superpower,",251.0,241.0,190.0,4221,4271,Sinnoh,ground,rock,sunny/clear,partly cloudy,sunny/clear partly cloudy
465,Tangrowth, grass ," Vine Whip, Infestation, Ancient Power, Sludge Bomb, Solar Beam, Power Whip, Rock Slide,",225.0,207.0,184.0,3425,3466,Sinnoh,grass,,sunny/clear,,sunny/clear 
466,Electivire, electric ," Thunder Shock, Low Kick, Thunder Punch, Wild Charge, Thunder, Ice Punch,",181.0,249.0,163.0,3481,3523,Sinnoh,electric,,rain,,rain 
467,Magmortar, fire ," Fire Spin, Karate Chop, Brick Break, Fire Punch, Fire Blast, Psychic,",181.0,247.0,172.0,3541,3584,Sinnoh,fire,,sunny/clear,,sunny/clear 
468,Togekiss, fairy  flying ," Air Slash, Hidden Power, Charm, Ancient Power, Dazzling Gleam, Aerial Ace, Flamethrower,",198.0,225.0,217.0,3767,3812,Sinnoh,fairy,flying,cloudy,windy,cloudy windy
469,Yanmega, bug  flying ," Bug Bite, Wing Attack, Ancient Power, Aerial Ace, Bug Buzz,",200.0,231.0,156.0,3330,3370,Sinnoh,bug,flying,rain,windy,rain windy
